Load,Transportadora,Origem_Cidade,Destino_Cidade,Peso Bruto (kg),Cubagem,Data de Coleta,Data de Entrega,Prazo Contratado (dias),Prazo Realizado,Status Transporte,Tipo_Veiculo,Tipo_Transporte, Valor do Frete ,Valor do Frete (MT)
552011,QuickMove,Maputo,Nampula,7505,96.29,4/18/2022,4/18/2022,3,0,Dentro do Prazo,Carreta,Convencional,8.227,2181.87
394640,Cargas Maputo,Moamba,B�zi,1984,12.53,1/3/2023,1/5/2023,6,2,Dentro do Prazo,VUC,Convencional,92880.0,111456.0
649423,Cargas Maputo,Moamba,Vilankulo,783,26.29,6/23/2023,6/30/2023,7,7,Dentro do Prazo,VUC,Convencional,1.0536,2209.26
910770,QuickMove,Maputo,Macia,7200,32.59,11/6/2022,11/6/2022,2,0,Dentro do Prazo,Truck,Convencional,5.196,2354.24
744940,Cargas Maputo,Moamba,Lichinga,1572,11.03,5/1/2023,5/8/2023,2,7,Atraso,VUC,Convencional,80760.0,96912.0
143321,QuickMove,Maputo,Montepuez,3680,32.69,4/17/2022,4/25/2022,1,8,Atraso,Truck,Convencional,4.249,2487.1
610545,QuickMove,Maputo,Dondo,5609,7.87,8/20/2022,8/23/2022,3,3,Dentro do Prazo,Truck,Convencional,3.139,2293.77
414677,QuickMove,Maputo,Tete,8501,49.26,5/16/2022,5/17/2022,1,1,Dentro do Prazo,Truck,Convencional,3.289,2053.95
266897,Cargas Maputo,Moamba,Macia,10935,55.71,7/7/2023,7/7/2023,2,0,Dentro do Prazo,Truck,Convencional,3.7032,2290.44
593017,QuickMove,Maputo,Vilankulo,9051,28.62,4/22/2022,4/23/2022,2,1,Dentro do Prazo,Truck,Convencional,4.623,2487.55
208404,Cargas Maputo,Moamba,Montepuez,2375,19.83,11/26/2022,12/2/2022,6,6,Dentro do Prazo,Toco,Convencional,1.856,2098.23
653699,QuickMove,Maputo,Nacala,15213,28.29,3/27/2023,3/27/2023,1,0,Dentro do Prazo,Carreta,Convencional,6.8148,2391.18
720273,QuickMove,Maputo,Songo,6952,10.11,9/25/2022,10/1/2022,1,6,Atraso,Truck,Convencional,4.37,2348.24
897203,QuickMove,Maputo,Tete,11116,14.81,6/4/2022,6/6/2022,1,2,Atraso,Carreta,Convencional,7.846,2354.42
109468,QuickMove,Maputo,Marracuene,6382,34.32,12/9/2022,12/9/2022,3,0,Dentro do Prazo,Truck,Convencional,5.602,2266.72
997603,QuickMove,Maputo,Xai-Xai,1284,25.74,12/25/2022,12/25/2022,2,0,Dentro do Prazo,VUC,Convencional,84000.0,100800.0
491157,QuickMove,Maputo,Nampula,3461,38.96,2/7/2022,2/10/2022,3,3,Dentro do Prazo,Truck,Convencional,5.38,2278.46
740711,QuickMove,Maputo,Inhambane,10046,50.02,4/4/2022,4/9/2022,3,5,Atraso,Truck,Convencional,5.093,2433.11
665635,QuickMove,Maputo,Ressano Garcia,836,24.38,3/14/2022,3/21/2022,1,7,Atraso,VUC,Convencional,72700.0,87240.0
166886,QuickMove,Maputo,Montepuez,7102,33.35,6/5/2023,6/7/2023,1,2,Atraso,Truck,Convencional,4.35,2198.22
669722,QuickMove,Maputo,Mutarara,348,16.72,1/16/2023,1/17/2023,3,1,Dentro do Prazo,VUC,Convencional,1.014,2019.22
687800,QuickMove,Maputo,Nametil,4921,6.29,6/12/2023,6/14/2023,2,2,Dentro do Prazo,Truck,Convencional,5.982,2503.18
465623,Cargas Maputo,Moamba,Maganja da Costa,7950,19.62,5/25/2022,6/2/2022,6,8,Atraso,Truck,Convencional,5.652,2590.78
249048,Cargas Maputo,Moamba,Xai-Xai,8808,32.49,5/15/2023,5/16/2023,3,1,Dentro do Prazo,Truck,Convencional,5.52,2298.62
307705,TransLift,Matola,Cuamba,3653,9.6,6/13/2023,6/25/2023,6,12,Atraso,Truck,Convencional,5.586,2525.7
261913,QuickMove,Maputo,Nametil,215,11.59,9/29/2022,10/1/2022,2,2,Dentro do Prazo,VUC,Convencional,84900.0,101880.0
470808,QuickMove,Maputo,Dondo,8800,18.74,3/21/2023,3/22/2023,3,1,Dentro do Prazo,Truck,Convencional,5.9424,2210.13
462284,QuickMove,Maputo,Dondo,8459,15.15,6/28/2023,6/28/2023,3,0,Dentro do Prazo,Truck,Convencional,6.8508,2246.22
358586,QuickMove,Maputo,Dondo,10191,51.67,5/6/2022,5/8/2022,3,2,Dentro do Prazo,Truck,Convencional,5.8,2205.96
505510,Cargas Maputo,Moamba,Marracuene,5271,29.18,2/20/2023,2/21/2023,7,1,Dentro do Prazo,Truck,Convencional,4.2828,2541.14
409787,QuickMove,Maputo,Inhambane,4765,44.3,10/12/2022,10/13/2022,3,1,Dentro do Prazo,Truck,Convencional,4.437,2255.32
794321,QuickMove,Maputo,Ressano Garcia,10452,39.31,4/7/2022,4/8/2022,1,1,Dentro do Prazo,Truck,Convencional,4.271,2107.13
162297,QuickMove,Maputo,Quelimane,768,13.83,7/15/2022,7/24/2022,2,9,Atraso,Toco,Convencional,2.307,2341.77
272935,QuickMove,Maputo,Xai-Xai,7583,11.06,12/26/2022,1/4/2023,2,9,Atraso,Truck,Convencional,4.353,2471.22
348499,QuickMove,Maputo,Macomia,5578,81.24,1/16/2023,1/18/2023,1,2,Atraso,Carreta,Convencional,7.9932,2171.59
602173,QuickMove,Maputo,Nampula,11672,28.21,4/27/2023,4/27/2023,3,0,Dentro do Prazo,Truck,Convencional,3.6276,2135.35
548083,Cargas Maputo,Moamba,Nametil,6679,24.71,10/30/2022,10/30/2022,4,0,Dentro do Prazo,Carreta,Convencional,8.076,2328.69
761382,QuickMove,Maputo,Maganja da Costa,1310,13.16,9/6/2022,9/7/2022,1,1,Dentro do Prazo,VUC,Convencional,72300.0,86760.0
952779,Cargas Maputo,Moamba,Beira,477,21.32,5/1/2022,5/4/2022,4,3,Dentro do Prazo,VUC,Convencional,67300.0,80760.0
135855,Cargas Maputo,Moamba,B�zi,1323,14.48,3/14/2023,3/27/2023,6,13,Atraso,VUC,Convencional,99120.0,118944.0
536280,QuickMove,Maputo,B�zi,1443,27.94,6/7/2023,6/9/2023,2,2,Dentro do Prazo,VUC,Convencional,1.0536,2265.26
711573,Cargas Maputo,Moamba,Massinga,4196,8.79,5/12/2023,5/13/2023,5,1,Dentro do Prazo,Truck,Convencional,7.1652,2539.6
839493,Cargas Maputo,Moamba,Nacala,1749,16.26,7/29/2023,8/2/2023,7,4,Dentro do Prazo,VUC,Convencional,1.1784,2402.41
643435,QuickMove,Maputo,Nampula,10932,36.22,4/6/2023,4/6/2023,3,0,Dentro do Prazo,Truck,Convencional,4.0236,2426.83
980329,Cargas Maputo,Moamba,Nacala,4509,41.14,4/21/2023,5/3/2023,7,12,Atraso,Truck,Convencional,3.6108,2104.33
933240,Cargas Maputo,Moamba,Nametil,9664,5.5,2/14/2022,2/18/2022,4,4,Dentro do Prazo,Truck,Convencional,3.304,2451.96
751674,TransLift,Matola,Pemba,4871,16.28,4/19/2022,4/22/2022,14,3,Dentro do Prazo,Truck,Convencional,5.717,2565.86
996592,QuickMove,Maputo,Moc�mboa da Praia,15500,74.4,9/23/2022,9/24/2022,3,1,Dentro do Prazo,Carreta,Convencional,7.753,2157.3
307186,QuickMove,Maputo,Mutarara,8963,50.97,6/24/2022,6/24/2022,3,0,Dentro do Prazo,Truck,Convencional,3.529,2517.23
104643,Cargas Maputo,Moamba,Dondo,18622,95.0,5/12/2022,5/13/2022,3,1,Dentro do Prazo,Carreta,Convencional,5.967,2312.16
787236,QuickMove,Maputo,Songo,689,19.3,7/8/2022,7/8/2022,1,0,Dentro do Prazo,VUC,Convencional,76200.0,91440.0
252214,QuickMove,Maputo,Maxixe,345,16.13,3/23/2023,3/29/2023,3,6,Atraso,VUC,Convencional,1.0824,2005.3
733252,Cargas Maputo,Moamba,Quelimane,1865,11.78,3/5/2023,3/5/2023,6,0,Dentro do Prazo,VUC,Convencional,1.0152,2218.22
462749,QuickMove,Maputo,Vilankulo,1132,17.61,7/11/2022,7/12/2022,2,1,Dentro do Prazo,VUC,Convencional,97200.0,116640.0
274120,Cargas Maputo,Moamba,Montepuez,8742,38.97,10/12/2022,10/14/2022,6,2,Dentro do Prazo,Truck,Convencional,3.255,2498.91
621650,QuickMove,Maputo,Xai-Xai,1306,25.39,8/17/2022,8/23/2022,2,6,Atraso,VUC,Convencional,95800.0,114960.0
597297,QuickMove,Maputo,Chokw�,8920,11.89,7/9/2022,7/9/2022,2,0,Dentro do Prazo,Carreta,Convencional,7.567,2500.08
891161,QuickMove,Maputo,Dondo,21403,94.01,5/18/2022,5/27/2022,3,9,Atraso,Carreta,Convencional,6.783,2368.14
765542,Cargas Maputo,Moamba,Nampula,9347,42.23,9/17/2022,9/18/2022,3,1,Dentro do Prazo,Truck,Convencional,5.465,2407.56
434378,QuickMove,Maputo,Macia,11697,26.94,1/8/2023,1/8/2023,2,0,Dentro do Prazo,Truck,Convencional,3.6324,2149.36
562520,QuickMove,Maputo,Chokw�,268,9.3,5/19/2022,5/20/2022,2,1,Dentro do Prazo,VUC,Convencional,87100.0,104520.0
958866,QuickMove,Maputo,Marracuene,218,15.25,10/2/2022,10/2/2022,3,0,Dentro do Prazo,VUC,Convencional,54000.0,64800.0
491203,Cargas Maputo,Moamba,Ressano Garcia,4945,57.59,10/6/2022,10/10/2022,4,4,Dentro do Prazo,Carreta,Convencional,6.904,2538.28
298885,QuickMove,Maputo,Lichinga,9701,42.1,7/14/2023,7/14/2023,3,0,Dentro do Prazo,Truck,Convencional,6.51,2188.81
711263,QuickMove,Maputo,Maxixe,11443,27.28,12/26/2022,12/29/2022,3,3,Dentro do Prazo,Truck,Convencional,5.276,2014.33
566905,QuickMove,Maputo,Nametil,6081,38.58,4/24/2022,4/26/2022,2,2,Dentro do Prazo,Truck,Convencional,4.292,2255.15
492390,QuickMove,Maputo,Manica,22598,19.96,6/21/2022,6/21/2022,1,0,Dentro do Prazo,Carreta,Convencional,6.688,2560.03
838393,QuickMove,Maputo,Mueda,2866,65.1,5/17/2023,5/19/2023,2,2,Dentro do Prazo,Carreta,Convencional,8.7708,2250.52
444894,QuickMove,Maputo,Marracuene,8024,40.93,5/4/2022,5/11/2022,3,7,Atraso,Truck,Convencional,3.105,2069.73
355508,QuickMove,Maputo,B�zi,9359,21.82,3/5/2023,3/10/2023,2,5,Atraso,Truck,Convencional,6.69,2142.03
464890,QuickMove,Maputo,Nametil,3578,24.51,5/24/2022,5/25/2022,2,1,Dentro do Prazo,Toco,Convencional,2.98,2164.58
490581,QuickMove,Maputo,Xai-Xai,6498,45.38,1/21/2022,1/22/2022,2,1,Dentro do Prazo,Truck,Convencional,3.593,2168.31
680366,QuickMove,Maputo,Chokw�,4892,6.06,3/22/2023,3/24/2023,2,2,Dentro do Prazo,Toco,Convencional,3.2568,2408.91
322012,QuickMove,Maputo,Nampula,1766,9.79,4/10/2023,4/13/2023,3,3,Dentro do Prazo,Toco,Convencional,2.9856,2134.58
948079,Cargas Maputo,Moamba,Inhambane,899,18.64,10/11/2022,10/15/2022,5,4,Dentro do Prazo,VUC,Convencional,58600.0,70320.0
711958,QuickMove,Maputo,Manica,7071,48.35,9/15/2022,9/16/2022,1,1,Dentro do Prazo,Truck,Convencional,5.857,2018.03
682279,QuickMove,Maputo,B�zi,7905,32.65,3/24/2023,3/28/2023,2,4,Atraso,Truck,Convencional,4.3992,2398.28
357760,QuickMove,Maputo,Macia,15938,86.49,4/9/2022,4/10/2022,2,1,Dentro do Prazo,Carreta,Convencional,9.386,2482.26
667830,QuickMove,Maputo,Marromeu,11020,11.5,6/30/2023,7/2/2023,2,2,Dentro do Prazo,Truck,Convencional,4.1748,2178.01
831896,TransLift,Matola,B�zi,1417,8.1,5/26/2022,6/2/2022,12,7,Dentro do Prazo,VUC,Convencional,55600.0,66720.0
939929,QuickMove,Maputo,Angoche,10314,4.38,12/18/2022,12/18/2022,1,0,Dentro do Prazo,Truck,Convencional,4.954,2252.94
505794,QuickMove,Maputo,Maxixe,10581,7.2,4/17/2023,4/17/2023,3,0,Dentro do Prazo,Truck,Convencional,3.6444,2601.37
837527,QuickMove,Maputo,Pemba,1882,3.91,4/5/2022,4/8/2022,2,3,Atraso,VUC,Convencional,59300.0,71160.0
288852,TransLift,Matola,Marracuene,11726,35.96,4/5/2023,4/18/2023,10,13,Atraso,Carreta,Convencional,8.7048,2426.45
610222,TransLift,Matola,Quelimane,5759,2.62,3/23/2022,3/31/2022,9,8,Dentro do Prazo,Truck,Convencional,4.369,2593.24
822410,QuickMove,Maputo,Nametil,4661,60.58,5/27/2023,5/29/2023,2,2,Dentro do Prazo,Carreta,Convencional,7.9164,2476.5
880363,QuickMove,Maputo,Montepuez,8762,33.35,6/8/2022,6/8/2022,1,0,Dentro do Prazo,Truck,Convencional,3.381,2416.06
189523,QuickMove,Maputo,Maxixe,8626,51.5,2/20/2022,2/21/2022,3,1,Dentro do Prazo,Truck,Convencional,5.654,2096.78
489475,QuickMove,Maputo,Macia,9373,40.67,9/27/2022,9/27/2022,2,0,Dentro do Prazo,Truck,Convencional,4.659,2183.59
515038,QuickMove,Maputo,Nampula,462,26.18,7/15/2022,7/15/2022,3,0,Dentro do Prazo,VUC,Convencional,89500.0,107400.0
202284,QuickMove,Maputo,Inhambane,335,18.71,10/27/2022,10/29/2022,3,2,Dentro do Prazo,VUC,Convencional,54300.0,65160.0
999730,QuickMove,Maputo,Chimoio,8112,63.76,1/29/2023,1/29/2023,2,0,Dentro do Prazo,Carreta,Convencional,8.9976,2192.8
603847,QuickMove,Maputo,Montepuez,235,17.26,1/22/2023,1/22/2023,1,0,Dentro do Prazo,VUC,Convencional,92520.0,111024.0
411083,QuickMove,Maputo,Songo,7399,10.3,4/12/2022,4/12/2022,1,0,Dentro do Prazo,Truck,Convencional,3.032,2342.64
558228,QuickMove,Maputo,Macia,1874,26.93,2/22/2022,2/23/2022,2,1,Dentro do Prazo,VUC,Convencional,97500.0,117000.0
885614,Cargas Maputo,Moamba,Inhambane,8559,7.3,8/27/2022,9/8/2022,5,12,Atraso,Truck,Convencional,4.746,2318.7
378552,QuickMove,Maputo,Angoche,1842,28.06,8/4/2023,8/5/2023,1,1,Dentro do Prazo,Truck,Convencional,4.476,2568.37
605988,TransLift,Matola,Nampula,8901,27.07,3/26/2023,3/26/2023,4,0,Dentro do Prazo,Carreta,Convencional,10.7952,2392.95
743402,QuickMove,Maputo,Mueda,3859,2.95,8/6/2023,8/6/2023,2,0,Dentro do Prazo,Truck,Convencional,6.5436,2490.85
480682,QuickMove,Maputo,Quelimane,17445,19.74,2/16/2022,2/16/2022,2,0,Dentro do Prazo,Carreta,Convencional,8.213,2594.86
439105,QuickMove,Maputo,Marromeu,1883,2.08,4/22/2023,4/23/2023,2,1,Dentro do Prazo,Truck,Convencional,3.6228,2273.35
859107,QuickMove,Maputo,Dondo,10685,24.46,10/15/2022,10/15/2022,3,0,Dentro do Prazo,Truck,Convencional,4.443,2056.33
150576,TransLift,Matola,Marromeu,10021,13.19,8/16/2022,9/3/2022,13,18,Atraso,Truck,Convencional,3.789,2015.55
122220,Cargas Maputo,Moamba,Cuamba,3339,33.65,3/3/2022,3/15/2022,7,12,Atraso,Toco,Convencional,2.788,2142.35
229124,TransLift,Matola,Massinga,1753,15.38,5/28/2022,5/28/2022,5,0,Dentro do Prazo,VUC,Convencional,71600.0,85920.0
521939,QuickMove,Maputo,Marromeu,3291,71.72,8/8/2022,8/8/2022,2,0,Dentro do Prazo,Carreta,Convencional,7.138,2566.57
287604,QuickMove,Maputo,Angoche,11700,36.03,1/8/2022,1/8/2022,1,0,Dentro do Prazo,Truck,Convencional,3.553,2026.26
643094,Cargas Maputo,Moamba,Marromeu,524,17.7,7/18/2023,7/20/2023,4,2,Dentro do Prazo,VUC,Convencional,82440.0,98928.0
516389,QuickMove,Maputo,Lichinga,1558,10.19,3/14/2022,3/15/2022,3,1,Dentro do Prazo,VUC,Convencional,85200.0,102240.0
154191,QuickMove,Maputo,Nampula,10426,41.14,3/8/2022,3/8/2022,3,0,Dentro do Prazo,Truck,Convencional,3.8,2091.56
588920,QuickMove,Maputo,Vilankulo,307,18.73,5/9/2023,5/10/2023,2,1,Dentro do Prazo,VUC,Convencional,1.1988,2309.44
570332,TransLift,Matola,Cuamba,1302,11.45,8/24/2022,8/29/2022,6,5,Dentro do Prazo,VUC,Convencional,67600.0,81120.0
419355,Cargas Maputo,Moamba,Ressano Garcia,7312,2.15,4/11/2023,4/15/2023,4,4,Dentro do Prazo,Truck,Convencional,4.2444,2501.09
632632,TransLift,Matola,Mandimba,5913,6.02,4/28/2022,5/1/2022,8,3,Dentro do Prazo,Truck,Convencional,5.321,2064.39
773169,QuickMove,Maputo,Marracuene,5614,43.31,3/5/2022,3/5/2022,3,0,Dentro do Prazo,Carreta,Convencional,9.877,2566.85
718087,QuickMove,Maputo,Chokw�,16286,81.51,8/24/2022,8/26/2022,2,2,Dentro do Prazo,Carreta,Convencional,8.936,2419.72
939642,Cargas Maputo,Moamba,Xai-Xai,8680,5.02,4/16/2023,4/18/2023,3,2,Dentro do Prazo,Truck,Convencional,4.2852,2405.14
700243,QuickMove,Maputo,B�zi,4475,54.81,10/24/2022,10/26/2022,2,2,Dentro do Prazo,Truck,Convencional,4.31,2149.17
570442,QuickMove,Maputo,Lichinga,6604,42.99,1/22/2023,1/29/2023,3,7,Atraso,Truck,Convencional,6.1608,2269.39
213518,QuickMove,Maputo,Macomia,981,16.17,6/10/2023,6/10/2023,1,0,Dentro do Prazo,VUC,Convencional,84240.0,101088.0
801211,QuickMove,Maputo,Gur��,9216,40.64,5/31/2022,6/1/2022,1,1,Dentro do Prazo,Truck,Convencional,3.465,2033.16
571487,QuickMove,Maputo,Pemba,9935,34.44,2/14/2023,2/14/2023,2,0,Dentro do Prazo,Truck,Convencional,5.5584,2089.67
518570,QuickMove,Maputo,Nametil,1631,4.45,4/7/2023,4/7/2023,2,0,Dentro do Prazo,Toco,Convencional,2.9784,2220.57
703440,QuickMove,Maputo,Nampula,1974,44.86,3/28/2022,3/30/2022,3,2,Dentro do Prazo,Truck,Convencional,4.759,2506.71
427176,QuickMove,Maputo,Tete,4359,50.12,7/20/2022,7/21/2022,1,1,Dentro do Prazo,Truck,Convencional,5.052,2519.06
646971,QuickMove,Maputo,Maganja da Costa,9038,20.84,11/14/2022,11/14/2022,1,0,Dentro do Prazo,Carreta,Convencional,8.317,2536.98
317592,QuickMove,Maputo,Moc�mboa da Praia,356,25.84,6/27/2023,6/27/2023,3,0,Dentro do Prazo,VUC,Convencional,1.1076,2109.33
332324,TransLift,Matola,Maxixe,1472,4.94,2/14/2023,2/26/2023,8,12,Atraso,VUC,Convencional,78480.0,94176.0
214548,QuickMove,Maputo,Songo,10726,19.55,2/25/2022,3/4/2022,1,7,Atraso,Truck,Convencional,4.907,2568.89
533190,QuickMove,Maputo,Xai-Xai,1819,16.72,11/10/2022,11/13/2022,2,3,Atraso,VUC,Convencional,99200.0,119040.0
315111,QuickMove,Maputo,Quelimane,16202,93.19,4/1/2023,4/2/2023,2,1,Dentro do Prazo,Carreta,Convencional,7.0152,2591.42
405994,Cargas Maputo,Moamba,Mueda,5669,13.01,4/5/2023,4/15/2023,7,10,Atraso,Truck,Convencional,6.2952,2111.55
451467,QuickMove,Maputo,Massinga,8224,40.56,5/29/2023,5/29/2023,1,0,Dentro do Prazo,Truck,Convencional,4.4328,2066.32
370687,QuickMove,Maputo,Nacala,445,13.14,4/19/2022,4/26/2022,1,7,Atraso,VUC,Convencional,62600.0,75120.0
183245,QuickMove,Maputo,Pemba,3479,15.81,5/25/2022,5/25/2022,2,0,Dentro do Prazo,Truck,Convencional,4.019,2174.82
950681,QuickMove,Maputo,Tete,6979,13.47,7/19/2023,7/19/2023,1,0,Dentro do Prazo,Truck,Convencional,6.9312,2170.32
739947,QuickMove,Maputo,Gur��,11841,7.93,1/20/2023,1/21/2023,1,1,Dentro do Prazo,Truck,Convencional,4.0896,2024.91
847287,QuickMove,Maputo,Songo,19855,77.51,12/4/2022,12/5/2022,1,1,Dentro do Prazo,Carreta,Convencional,5.918,2408.1
375475,QuickMove,Maputo,Montepuez,7697,37.55,7/26/2023,7/26/2023,1,0,Dentro do Prazo,Truck,Convencional,5.874,2369.05
415618,QuickMove,Maputo,Cuamba,9940,38.66,11/23/2022,11/24/2022,3,1,Dentro do Prazo,Truck,Convencional,3.511,2561.21
197912,QuickMove,Maputo,Tete,3391,35.79,1/5/2022,1/6/2022,1,1,Dentro do Prazo,Truck,Convencional,4.386,2603.26
225277,QuickMove,Maputo,Nametil,891,15.03,12/21/2022,12/23/2022,2,2,Dentro do Prazo,VUC,Convencional,55300.0,66360.0
627191,QuickMove,Maputo,Chimoio,2603,8.56,1/12/2022,1/13/2022,2,1,Dentro do Prazo,Truck,Convencional,3.884,2236.66
973163,QuickMove,Maputo,Pemba,1528,31.9,7/26/2023,7/28/2023,2,2,Dentro do Prazo,Truck,Convencional,6.8496,2509.22
871212,QuickMove,Maputo,Manica,16515,40.45,9/14/2022,9/15/2022,1,1,Dentro do Prazo,Carreta,Convencional,8.702,2200.44
151399,QuickMove,Maputo,Pemba,7830,30.5,1/26/2023,1/27/2023,2,1,Dentro do Prazo,Truck,Convencional,5.154,2113.18
838164,QuickMove,Maputo,Tete,1480,19.62,1/16/2023,1/23/2023,1,7,Atraso,VUC,Convencional,70200.0,84240.0
679227,Cargas Maputo,Moamba,Inhambane,7008,38.7,1/12/2022,1/23/2022,5,11,Atraso,Truck,Convencional,3.147,2512.78
414187,Cargas Maputo,Moamba,Macomia,5714,54.61,3/28/2022,4/3/2022,7,6,Dentro do Prazo,Truck,Convencional,5.677,2421.81
267154,QuickMove,Maputo,Xai-Xai,7529,49.43,4/29/2022,4/30/2022,2,1,Dentro do Prazo,Truck,Convencional,5.111,2361.13
933886,TransLift,Matola,Inhambane,5131,29.31,1/10/2022,1/21/2022,13,11,Dentro do Prazo,Toco,Convencional,2.893,2059.47
177741,QuickMove,Maputo,Marracuene,18260,24.7,10/3/2022,10/10/2022,3,7,Atraso,Carreta,Convencional,5.614,2237.74
288867,QuickMove,Maputo,Montepuez,23398,45.62,5/15/2023,5/15/2023,1,0,Dentro do Prazo,Carreta,Convencional,6.1476,2008.38
150506,Cargas Maputo,Moamba,Macomia,378,10.75,6/6/2022,6/15/2022,7,9,Atraso,VUC,Convencional,92300.0,110760.0
614391,QuickMove,Maputo,Lichinga,1448,17.48,10/2/2022,10/2/2022,3,0,Dentro do Prazo,VUC,Convencional,71700.0,86040.0
351255,QuickMove,Maputo,Nametil,2655,24.23,7/17/2022,7/19/2022,2,2,Dentro do Prazo,Truck,Convencional,5.676,2263.81
675612,TransLift,Matola,Songo,6386,7.75,7/24/2022,7/25/2022,8,1,Dentro do Prazo,Carreta,Convencional,5.505,2123.61
174184,QuickMove,Maputo,Marromeu,10781,44.6,2/4/2022,2/4/2022,2,0,Dentro do Prazo,Truck,Convencional,5.116,2520.14
165276,QuickMove,Maputo,B�zi,9523,2.6,6/2/2023,6/7/2023,2,5,Atraso,Truck,Convencional,5.8308,2059.0
260169,QuickMove,Maputo,Xai-Xai,1092,26.69,7/12/2022,7/12/2022,2,0,Dentro do Prazo,VUC,Convencional,69000.0,82800.0
955250,QuickMove,Maputo,Angoche,4964,76.41,3/30/2022,3/30/2022,1,0,Dentro do Prazo,Carreta,Convencional,6.279,2183.53
262653,QuickMove,Maputo,B�zi,3465,10.25,2/28/2023,2/28/2023,2,0,Dentro do Prazo,Truck,Convencional,5.5092,2430.61
849293,QuickMove,Maputo,Manica,1993,22.04,3/10/2022,3/10/2022,1,0,Dentro do Prazo,VUC,Convencional,62500.0,75000.0
463944,QuickMove,Maputo,Tete,1544,9.66,3/23/2022,3/24/2022,1,1,Dentro do Prazo,VUC,Convencional,52700.0,63240.0
654790,QuickMove,Maputo,Nametil,7708,28.68,11/28/2022,11/28/2022,2,0,Dentro do Prazo,Truck,Convencional,4.962,2147.95
245846,QuickMove,Maputo,Maganja da Costa,319,14.21,5/25/2023,6/1/2023,1,7,Atraso,VUC,Convencional,90360.0,108432.0
182023,QuickMove,Maputo,Xai-Xai,3119,54.41,4/26/2023,4/27/2023,2,1,Dentro do Prazo,Truck,Convencional,5.5236,2100.63
983781,TransLift,Matola,Maganja da Costa,5579,15.46,12/7/2022,12/9/2022,10,2,Dentro do Prazo,Truck,Convencional,4.454,2562.34
756282,QuickMove,Maputo,Dondo,6770,25.39,8/5/2022,8/5/2022,3,0,Dentro do Prazo,Truck,Convencional,5.393,2150.47
527866,QuickMove,Maputo,Chimoio,10501,11.72,9/13/2022,9/14/2022,2,1,Dentro do Prazo,Truck,Convencional,5.111,2248.13
699740,QuickMove,Maputo,Tete,7943,50.83,12/29/2022,12/30/2022,1,1,Dentro do Prazo,Truck,Convencional,3.63,2245.36
362891,TransLift,Matola,Beira,11849,54.65,12/1/2022,12/9/2022,11,8,Dentro do Prazo,Truck,Convencional,3.98,2016.78
609455,QuickMove,Maputo,Montepuez,16708,93.02,1/5/2023,1/5/2023,1,0,Dentro do Prazo,Carreta,Convencional,6.5184,2459.82
479441,QuickMove,Maputo,Lichinga,20292,89.86,5/20/2023,5/27/2023,3,7,Atraso,Carreta,Convencional,11.0724,2037.29
765489,QuickMove,Maputo,Tete,10095,54.85,4/5/2022,4/10/2022,1,5,Atraso,Truck,Convencional,5.456,2019.55
590934,QuickMove,Maputo,Lichinga,16118,31.49,9/3/2022,9/3/2022,3,0,Dentro do Prazo,Carreta,Convencional,9.916,2122.9
391307,QuickMove,Maputo,Mutarara,4761,22.63,5/23/2023,5/25/2023,3,2,Dentro do Prazo,Toco,Convencional,2.9412,2435.53
509741,Cargas Maputo,Moamba,Quelimane,5120,66.43,7/9/2023,7/18/2023,6,9,Atraso,Carreta,Convencional,9.7728,2347.73
758241,QuickMove,Maputo,Maxixe,11389,22.75,2/10/2022,2/10/2022,3,0,Dentro do Prazo,Truck,Convencional,5.376,2210.45
807816,QuickMove,Maputo,Chimoio,20338,38.13,1/4/2023,1/12/2023,2,8,Atraso,Carreta,Convencional,11.1624,2300.39
104222,Cargas Maputo,Moamba,B�zi,7799,81.19,3/25/2022,4/2/2022,6,8,Atraso,Carreta,Convencional,9.63,2185.56
298100,QuickMove,Maputo,Ressano Garcia,2052,35.23,3/15/2022,3/15/2022,1,0,Dentro do Prazo,Truck,Convencional,5.37,2034.44
721119,QuickMove,Maputo,Gur��,12637,31.84,12/6/2022,12/14/2022,1,8,Atraso,Carreta,Convencional,8.001,2384.6
468822,QuickMove,Maputo,Nacala,3971,38.29,7/12/2023,7/12/2023,1,0,Dentro do Prazo,Toco,Convencional,1.8072,2589.17
739378,QuickMove,Maputo,Quelimane,9744,47.57,6/7/2023,6/15/2023,2,8,Atraso,Truck,Convencional,4.6488,2581.58
304386,QuickMove,Maputo,Pemba,1787,19.42,8/31/2023,8/31/2023,2,0,Dentro do Prazo,VUC,Convencional,90240.0,108288.0
990991,QuickMove,Maputo,Chimoio,12920,30.27,1/17/2023,1/17/2023,2,0,Dentro do Prazo,Carreta,Convencional,6.5544,2458.87
193742,Cargas Maputo,Moamba,Nacala,7346,38.15,8/1/2023,8/6/2023,7,5,Dentro do Prazo,Truck,Convencional,5.9928,2319.19
504813,Cargas Maputo,Moamba,Ressano Garcia,23182,78.12,11/21/2022,11/26/2022,4,5,Atraso,Carreta,Convencional,9.45,2178.34
378353,QuickMove,Maputo,Inhambane,1077,23.11,6/23/2022,6/26/2022,3,3,Dentro do Prazo,VUC,Convencional,91800.0,110160.0
350282,QuickMove,Maputo,Ressano Garcia,3574,3.26,10/29/2022,10/29/2022,1,0,Dentro do Prazo,Truck,Convencional,4.716,2052.66
